,Round ID,Total Win/Loss,Game Provider Round ID,Jackpot Contribution,Win/Loss
49100,ugs-2211961831,-5.0,,,
49101,ugs-2211961790,-50.0,,,
49102,ugs-2211961772,-1.0,,,
49103,ugs-2211961800,-1.0,,,
49104,ugs-2211961769,-200.0,,,
49105,ugs-2211961743,-1.0,,,
49106,ugs-2211961689,-50.0,,,
49107,ugs-2211961696,1000.0,,,
49108,ugs-2211961636,3.8,,,
49109,ugs-2211961581,-1.0,,,
49110,ugs-2211961524,-50.0,,,
49111,ugs-2211961535,-1.0,,,
49112,ugs-2211961540,-200.0,,,
49113,ugs-2211961490,0.0,,,
49114,ugs-2211961440,-200.0,,,
49115,ugs-2211961441,-1.0,,,
49116,ugs-2211961415,-50.0,,,
49117,ugs-2211961420,-5.0,,,
49118,ugs-2211961364,-100.0,,,
49119,ugs-2211961376,-1.0,,,
49120,ugs-2211961367,-1.0,,,
49121,ugs-2211961345,8.0,,,
49122,ugs-2211961366,70.0,,,
49123,ugs-2211961311,-1.0,,,
49124,ugs-2211961293,-50.0,,,
49125,ugs-2211961277,-5.0,,,
49126,ugs-2211961303,-200.0,,,
49127,ugs-2211961185,-1.0,,,
49128,ugs-2211961210,-1.0,,,
49129,ugs-2211961199,-1.0,,,
49130,ugs-2211961181,24.0,,,
49131,ugs-2211961150,-100.0,,,
49132,ugs-2211961119,-5.0,,,
49133,ugs-2211961160,-200.0,,,
49134,ugs-2211961096,-50.0,,,
49135,ugs-2211961070,-1.0,,,
49136,ugs-2211961065,-1.0,,,
49137,ugs-2211961034,-100.0,,,
49138,ugs-2211961028,-200.0,,,
49139,ugs-2211960957,-1.0,,,
49140,ugs-2211960960,-5.0,,,
49141,ugs-2211960975,0.0,,,
49142,ugs-2211960923,450.0,,,
49143,ugs-2211960946,-1.0,,,
49144,ugs-2211960913,-100.0,,,
49145,ugs-2211960902,-200.0,,,
49146,ugs-2211960781,-200.0,,,
49147,ugs-2211960799,4.6,,,
49148,ugs-2211960785,-1.0,,,
49149,ugs-2211960796,-5.0,,,
49150,ugs-2211960749,-50.0,,,
49151,ugs-2211960746,0.6,,,
49152,ugs-2211960675,-200.0,,,
49153,ugs-2211960682,-20.0,,,
49154,ugs-2211960654,-50.0,,,
49155,ugs-2211960589,4.0,,,
49156,ugs-2211960552,-50.0,,,
49157,ugs-2211960526,-20.0,,,
49158,ugs-2211960506,-0.6,,,
49159,ugs-2211960487,-200.0,,,
49160,ugs-2211960493,-1.0,,,
49161,ugs-2211960427,-50.0,,,
49162,ugs-2211960398,33.0,,,
49163,ugs-2211960359,-0.8,,,
49164,ugs-2211960368,-5.0,,,
49165,ugs-2211960346,-20.0,,,
49166,ugs-2211960298,-1.0,,,
49167,ugs-2211960282,-50.0,,,
49168,ugs-2211960266,-1.0,,,
49169,ugs-2211960256,-1.0,,,
49170,ugs-2211960242,-20.0,,,
49171,ugs-2211960235,-5.0,,,
49172,ugs-2211960225,-5.0,,,
49173,ugs-2211960148,-50.0,,,
49174,ugs-2211960149,-1.0,,,
49175,ugs-2211960140,-20.0,,,
49176,ugs-2211960158,-1.0,,,
49177,ugs-2211960104,-1.0,,,
49178,ugs-2211960057,1200.0,,,
49179,ugs-2211960080,-5.0,,,
49180,ugs-2211960064,-1.0,,,
49181,ugs-2211960035,-5.0,,,
49182,ugs-2211959976,-1.0,,,
49183,ugs-2211959961,-5.0,,,
49184,ugs-2211959993,0.9,,,
49185,ugs-2211959939,-50.0,,,
49186,ugs-2211959919,-1.0,,,
49187,ugs-2211959943,12.0,,,
49188,ugs-2211959875,-200.0,,,
49189,ugs-2211959873,-1.0,,,
49190,ugs-2211959829,-20.0,,,
49191,ugs-2211959786,-50.0,,,
49192,ugs-2211959804,0.8,,,
49193,ugs-2211959728,-20.0,,,
49194,ugs-2211959755,-1.0,,,
49195,ugs-2211959717,-200.0,,,
49196,ugs-2211959718,-1.0,,,
49197,ugs-2211959708,-1.0,,,
49198,ugs-2211959675,-5.0,,,
49199,ugs-2211959623,-50.0,,,
49200,ugs-2211959643,-1.0,,,
49201,ugs-2211959627,-20.0,,,
49202,ugs-2211959616,-1.0,,,
49203,ugs-2211959537,-5.0,,,
49204,ugs-2211959527,-1.0,,,
49205,ugs-2211959519,-5.0,,,
49206,ugs-2211959528,-1.0,,,
49207,ugs-2211959441,450.0,,,
49208,ugs-2211959461,4.0,,,
49209,ugs-2211959429,-1.0,,,
49210,ugs-2211959401,-1.0,,,
49211,ugs-2211959404,-5.0,,,
49212,ugs-2211959331,-50.0,,,
49213,ugs-2211959339,-20.0,,,
49214,ugs-2211959320,-1.0,,,
49215,ugs-2211959255,-0.6,,,
49216,ugs-2211959258,-5.0,,,
49217,ugs-2211959246,1100.0,,,
49218,ugs-2211959218,-1.0,,,
49219,ugs-2211959211,-8.0,,,
49220,ugs-2211959112,-1.0,,,
49221,ugs-2211959107,-5.0,,,
49222,ugs-2211959128,-50.0,,,
49223,ugs-2211959050,-50.0,,,
49224,ugs-2211959044,-20.0,,,
49225,ugs-2211959046,-1.0,,,
49226,ugs-2211958984,-1.0,,,
49227,ugs-2211958943,-20.0,,,
49228,ugs-2211958948,-1.0,,,
49229,ugs-2211958966,-5.0,,,
49230,ugs-2211958924,-50.0,,,
49231,ugs-2211958876,450.0,,,
49232,ugs-2211958814,-5.0,,,
49233,ugs-2211958837,-1.0,,,
49234,ugs-2211958790,-20.0,,,
49235,ugs-2211958695,-45.0,,,
49236,ugs-2211958651,-50.0,,,
49237,ugs-2211958678,-0.4,,,
49238,ugs-2211958613,3.2,,,
49239,ugs-2211958551,-200.0,,,
49240,ugs-2211958595,12.5,,,
49241,ugs-2211958567,-5.0,,,
49242,ugs-2211958571,-50.0,,,
49243,ugs-2211958553,-50.0,,,
49244,ugs-2211958528,-0.3,,,
49245,ugs-2211958485,-1.0,,,
49246,ugs-2211958383,-50.0,,,
49247,ugs-2211958422,-1.0,,,
49248,ugs-2211958409,-5.0,,,
49249,ugs-2211958417,-200.0,,,
49250,ugs-2211958360,-1.0,,,
49251,ugs-2211958346,50.0,,,
49252,ugs-2211958305,-1.0,,,
49253,ugs-2211958248,-200.0,,,
49254,ugs-2211958251,-5.0,,,
49255,ugs-2211958229,-1.0,,,
49256,ugs-2211958246,-20.0,,,
49257,ugs-2211958194,-1.0,,,
49258,ugs-2211958141,-25.0,,,
49259,ugs-2211958094,-200.0,,,
49260,ugs-2211958098,-1.0,,,
49261,ugs-2211958064,-0.8,,,
49262,ugs-2211958015,5.0,,,
49263,ugs-2211958003,-200.0,,,
49264,ugs-2211957971,-1.0,,,
49265,ugs-2211957969,100.0,,,
49266,ugs-2211957943,-0.5,,,
49267,ugs-2211957931,-1.0,,,
49268,ugs-2211957871,-50.0,,,
49269,ugs-2211957880,-1.0,,,
49270,ugs-2211957822,-1.0,,,
49271,ugs-2211957813,-5.0,,,
49272,ugs-2211957799,3.0,,,
49273,ugs-2211957772,2200.0,,,
49274,ugs-2211957777,-1.0,,,
49275,ugs-2211957757,-50.0,,,
49276,ugs-2211957769,8.0,,,
49277,ugs-2211957666,-0.8,,,
49278,ugs-2211957655,1450.0,,,
49279,ugs-2211957661,-5.0,,,
49280,ugs-2211957646,-50.0,,,
49281,ugs-2211957640,-1.0,,,
49282,ugs-2211957656,-200.0,,,
49283,ugs-2211957548,-1.0,,,
49284,ugs-2211957512,200.0,,,
49285,ugs-2211957537,-5.0,,,
49286,ugs-2211957536,-1.0,,,
49287,ugs-2211957514,-1.0,,,
49288,ugs-2211957538,-200.0,,,
49289,ugs-2211957460,-30.0,,,
49290,ugs-2211957406,-50.0,,,
49291,ugs-2211957399,-5.0,,,
49292,ugs-2211957417,-1.0,,,
49293,ugs-2211957351,-50.0,,,
49294,ugs-2211957343,-200.0,,,
49295,ugs-2211957320,-1.0,,,
49296,ugs-2211957291,-50.0,,,
49297,ugs-2211957302,-1.0,,,
49298,ugs-2211957232,-200.0,,,
49299,ugs-2211957208,-25.0,,,
49300,ugs-2211957189,-1.0,,,
49301,ugs-2211957169,-5.0,,,
49302,ugs-2211957177,-1.0,,,
49303,ugs-2211957114,1.5,,,
49304,ugs-2211957085,-50.0,,,
49305,ugs-2211957077,-1.0,,,
49306,ugs-2211957101,-50.0,,,
49307,ugs-2211957103,-200.0,,,
49308,ugs-2211957067,-1.0,,,
49309,ugs-2211956964,-50.0,,,
49310,ugs-2211956979,-5.0,,,
49311,ugs-2211956986,-50.0,,,
49312,ugs-2211956968,-5.0,,,
49313,ugs-2211956957,-1.0,,,
49314,ugs-2211956845,-5.0,,,
49315,ugs-2211956836,-1.0,,,
49316,ugs-2211956826,-1.0,,,
49317,ugs-2211956808,-50.0,,,
49318,ugs-2211956777,-50.0,,,
49319,ugs-2211956692,-5.0,,,
49320,ugs-2211956685,-1.0,,,
49321,ugs-2211956701,-5.0,,,
49322,ugs-2211956705,-1.0,,,
49323,ugs-2211956635,150.0,,,
49324,ugs-2211956583,-5.0,,,
49325,ugs-2211956566,-1.0,,,
49326,ugs-2211956594,-1.0,,,
49327,ugs-2211956519,-50.0,,,
49328,ugs-2211956520,-5.0,,,
49329,ugs-2211956454,-5.0,,,
49330,ugs-2211956478,-1.0,,,
49331,ugs-2211956411,0.0,,,
49332,ugs-2211956417,-1.0,,,
49333,ugs-2211956406,-5.0,,,
49334,ugs-2211956392,200.0,,,
49335,ugs-2211956346,-1.0,,,
49336,ugs-2211956305,-5.0,,,
49337,ugs-2211956290,-1.0,,,
49338,ugs-2211956289,-5.0,,,
49339,ugs-2211956291,-5.0,,,
49340,ugs-2211956283,-50.0,,,
49341,ugs-2211956259,-35.0,,,
49342,ugs-2211956217,-1.0,,,
49343,ugs-2211956167,-5.0,,,
49344,ugs-2211956139,-50.0,,,
49345,ugs-2211956149,-1.0,,,
49346,ugs-2211956134,-5.0,,,
49347,ugs-2211956147,-50.0,,,
49348,ugs-2211956092,-1.0,,,
49349,ugs-2211956070,-5.0,,,
49350,ugs-2211956051,-5.0,,,
49351,ugs-2211956022,-50.0,,,
49352,ugs-2211956008,-1.0,,,
49353,ugs-2211956031,-50.0,,,
49354,ugs-2211955974,-1.0,,,
49355,ugs-2211955980,-5.0,,,
49356,ugs-2211955938,-5.0,,,
49357,ugs-2211955908,-50.0,,,
49358,ugs-2211955884,-1.0,,,
49359,ugs-2211955912,-50.0,,,
49360,ugs-2211955850,-1.0,,,
49361,ugs-2211955815,-5.0,,,
49362,ugs-2211955794,-50.0,,,
49363,ugs-2211955793,-5.0,,,
49364,ugs-2211955726,-5.0,,,
49365,ugs-2211955688,0.4,,,
49366,ugs-2211955692,-50.0,,,
49367,ugs-2211955582,-50.0,,,
49368,ugs-2211955619,-1.0,,,
49369,ugs-2211955610,-5.0,,,
49370,ugs-2211955544,-1.0,,,
49371,ugs-2211955555,-5.0,,,
49372,ugs-2211955564,-5.0,,,
49373,ugs-2211955569,-50.0,,,
49374,ugs-2211955472,-50.0,,,
49375,ugs-2211955489,-1.0,,,
49376,ugs-2211955444,-5.0,,,
49377,ugs-2211955347,-50.0,,,
49378,ugs-2211955323,1.7,,,
49379,ugs-2211955244,-5.0,,,
49380,ugs-2211955253,-1.0,,,
49381,ugs-2211955209,-50.0,,,
49382,ugs-2211955196,-3.0,,,
49383,ugs-2211955188,-1.0,,,
49384,ugs-2211955129,25.0,,,
49385,ugs-2211955109,-1.0,,,
49386,ugs-2211955068,-5.0,,,
49387,ugs-2211955061,-1.0,,,
49388,ugs-2211955055,-50.0,,,
49389,ugs-2211955001,450.0,,,
49390,ugs-2211954985,-1.0,,,
49391,ugs-2211954932,-1.0,,,
49392,ugs-2211954910,-50.0,,,
49393,ugs-2211954883,-50.0,,,
49394,ugs-2211954857,-1.0,,,
49395,ugs-2211954873,-1.0,,,
49396,ugs-2211954832,-5.0,,,
49397,ugs-2211954800,-1.0,,,
49398,ugs-2211954730,-50.0,,,
49399,ugs-2211954703,-1.0,,,
49400,ugs-2211954724,200.0,,,
49401,ugs-2211954716,-5.0,,,
49402,ugs-2211954655,-1.0,,,
49403,ugs-2211954620,-50.0,,,
49404,ugs-2211954545,-5.0,,,
49405,ugs-2211954550,-1.0,,,
49406,ugs-2211954498,-50.0,,,
49407,ugs-2211954495,101.0,,,
49408,ugs-2211954392,-1.0,,,
49409,ugs-2211954343,-1.0,,,
49410,ugs-2211954331,-5.0,,,
49411,ugs-2211954256,-5.0,,,
49412,ugs-2211954268,-0.8,,,
49413,ugs-2211954242,-200.0,,,
49414,ugs-2211954189,50.0,,,
49415,ugs-2211954187,-1.0,,,
49416,ugs-2211954206,-50.0,,,
49417,ugs-2211954153,-1.0,,,
49418,ugs-2211954139,-5.0,,,
49419,ugs-2211954135,-200.0,,,
49420,ugs-2211954088,-50.0,,,
49421,ugs-2211954031,-50.0,,,
49422,ugs-2211954056,-1.0,,,
49423,ugs-2211954007,-5.0,,,
49424,ugs-2211953982,-200.0,,,
49425,ugs-2211953918,-50.0,,,
49426,ugs-2211953898,-0.8,,,
49427,ugs-2211953838,-5.0,,,
49428,ugs-2211953847,-200.0,,,
49429,ugs-2211953814,-50.0,,,
49430,ugs-2211953825,-0.1,,,
49431,ugs-2211953784,-1.0,,,
49432,ugs-2211953728,-200.0,,,
49433,ugs-2211953677,-1.0,,,
49434,ugs-2211953644,-50.0,,,
49435,ugs-2211952293,7.0,,,
49436,ugs-2211953629,-5.0,,,
49437,ugs-2211953582,-200.0,,,
49438,ugs-2211953577,-1.0,,,
49439,ugs-2211953518,-5.0,,,
49440,ugs-2211953503,-5.0,,,
49441,ugs-2211953472,-1.0,,,
49442,ugs-2211953425,-50.0,,,
49443,ugs-2211953400,-1.0,,,
49444,ugs-2211953369,-5.0,,,
49445,ugs-2211953399,-200.0,,,
49446,ugs-2211953323,-1.0,,,
49447,ugs-2211953265,-5.0,,,
49448,ugs-2211953236,150.0,,,
49449,ugs-2211953237,0.6,,,
49450,ugs-2211953220,-200.0,,,
49451,ugs-2211953199,-5.0,,,
49452,ugs-2211953178,-1.0,,,
49453,ugs-2211953128,-50.0,,,
49454,ugs-2211953125,-1.0,,,
49455,ugs-2211953153,-0.8,,,
49456,ugs-2211953108,-200.0,,,
49457,ugs-2211953114,-5.0,,,
49458,ugs-2211953067,-5.0,,,
49459,ugs-2211953013,-50.0,,,
49460,ugs-2211953011,-1.0,,,
49461,ugs-2211952959,-200.0,,,
49462,ugs-2211952974,-1.0,,,
49463,ugs-2211952919,-5.0,,,
49464,ugs-2211952933,-5.0,,,
49465,ugs-2211952892,-50.0,,,
49466,ugs-2211952843,-200.0,,,
49467,ugs-2211952844,-0.8,,,
49468,ugs-2211952786,-50.0,,,
49469,ugs-2211952822,-1.0,,,
49470,ugs-2211952774,-5.0,,,
49471,ugs-2211952710,-200.0,,,
49472,ugs-2211952668,-50.0,,,
49473,ugs-2211952661,0.0,,,
49474,ugs-2211952642,-5.0,,,
49475,ugs-2211952609,-1.0,,,
49476,ugs-2211952552,-50.0,,,
49477,ugs-2211952555,-1.0,,,
49478,ugs-2211952513,-5.0,,,
49479,ugs-2211952484,1100.0,,,
49480,ugs-2211952453,-1.0,,,
49481,ugs-2211952436,-1.0,,,
49482,ugs-2211952361,-5.0,,,
49483,ugs-2211952359,-50.0,,,
49484,ugs-2211952315,-1.0,,,
49485,ugs-2211952291,-50.0,,,
49486,ugs-2211952226,-5.0,,,
49487,ugs-2211952244,1400.0,,,
49488,ugs-2211952225,-1.0,,,
49489,ugs-2211952186,-1.0,,,
49490,ugs-2211952163,-45.0,,,
49491,ugs-2211952149,-5.0,,,
49492,ugs-2211952092,-5.0,,,
49493,ugs-2211952067,-1.0,,,
49494,ugs-2211952081,-200.0,,,
49495,ugs-2211952018,-10.0,,,
49496,ugs-2211952016,-0.9,,,
49497,ugs-2211951983,-5.0,,,
49498,ugs-2211951950,-5.0,,,
49499,ugs-2211951955,-200.0,,,
49500,ugs-2211951908,-50.0,,,
49501,ugs-2211951874,-1.0,,,
49502,ugs-2211951805,-5.0,,,
49503,ugs-2211951801,-200.0,,,
49504,ugs-2211951761,-40.0,,,
49505,ugs-2211951755,-5.0,,,
49506,ugs-2211951704,-5.0,,,
49507,ugs-2211951676,-200.0,,,
49508,ugs-2211951685,-0.6,,,
49509,ugs-2211951639,-5.0,,,
49510,ugs-2211951632,-50.0,,,
49511,ugs-2211951571,-5.0,,,
49512,ugs-2211951530,-200.0,,,
49513,ugs-2211951508,-0.9,,,
49514,ugs-2211951482,-50.0,,,
49515,ugs-2211951431,-5.0,,,
49516,ugs-2211951394,-5.0,,,
49517,ugs-2211951369,-1.0,,,
49518,ugs-2211951293,-200.0,,,
49519,ugs-2211951275,-1.0,,,
49520,ugs-2211951281,115.0,,,
49521,ugs-2211951263,-5.0,,,
49522,ugs-2211951249,-5.0,,,
49523,ugs-2211951222,-5.0,,,
49524,ugs-2211951167,216.5,,,
49525,ugs-2211951182,-1.0,,,
49526,ugs-2211951131,-200.0,,,
49527,ugs-2211951133,-50.0,,,
49528,ugs-2211951079,-5.0,,,
49529,ugs-2211951081,-0.6,,,
49530,ugs-2211950999,-50.0,,,
49531,ugs-2211951002,-5.0,,,
49532,ugs-2211950930,-1.0,,,
49533,ugs-2211950901,-5.0,,,
49534,ugs-2211950924,-1.0,,,
49535,ugs-2211950863,-50.0,,,
49536,ugs-2211950829,-5.0,,,
49537,ugs-2211950745,-50.0,,,
49538,ugs-2211950743,-5.0,,,
49539,ugs-2211950680,-5.0,,,
49540,ugs-2211950692,-1.0,,,
49541,ugs-2211950594,-5.0,,,
49542,ugs-2211950586,4.3,,,
49543,ugs-2211950601,4.5,,,
49544,ugs-2211950522,-5.0,,,
49545,ugs-2211950557,-50.0,,,
49546,ugs-2211950448,1.0,,,
49547,ugs-2211950457,-1.0,,,
49548,ugs-2211950447,-1.0,,,
49549,ugs-2211950452,-50.0,,,
49550,ugs-2211950445,-5.0,,,
49551,ugs-2211950353,-1.0,,,
49552,ugs-2211950335,-5.0,,,
49553,ugs-2211950301,-1.0,,,
49554,ugs-2211950322,-5.0,,,
49555,ugs-2211950298,-50.0,,,
49556,ugs-2211950232,-1.0,,,
49557,ugs-2211950236,-1.0,,,
49558,ugs-2211950196,-5.0,,,
49559,ugs-2211950188,-1.0,,,
49560,ugs-2211950180,-5.0,,,
49561,ugs-2211950185,-50.0,,,
49562,ugs-2211950154,-1.0,,,
49563,ugs-2211950113,-1.0,,,
49564,ugs-2211950057,-5.0,,,
49565,ugs-2211950034,-50.0,,,
49566,ugs-2211950022,-1.0,,,
49567,ugs-2211950038,-5.0,,,
49568,ugs-2211949997,-1.0,,,
49569,ugs-2211949971,-1.0,,,
49570,ugs-2211949952,-1.0,,,
49571,ugs-2211949904,-50.0,,,
49572,ugs-2211949891,-5.0,,,
49573,ugs-2211949836,-1.0,,,
49574,ugs-2211949777,-0.8,,,
49575,ugs-2211949713,30.0,,,
49576,ugs-2211949696,-5.0,,,
49577,ugs-2211949648,-1.0,,,
49578,ugs-2211949623,-1.0,,,
49579,ugs-2211949571,0.2,,,
49580,ugs-2211949528,-0.5,,,
49581,ugs-2211949491,-1.0,,,
49582,ugs-2211949476,-1.0,,,
49583,ugs-2211949354,-1.0,,,
49584,ugs-2211949338,-50.0,,,
49585,ugs-2211949269,-1.0,,,
49586,ugs-2211949139,-50.0,,,
49587,ugs-2211949129,-1.0,,,
49588,ugs-2211949032,-50.0,,,
49589,ugs-2211948988,-0.1,,,
49590,ugs-2211948983,-1.0,,,
49591,ugs-2211948881,-50.0,,,
49592,ugs-2211948788,-1.0,,,
49593,ugs-2211948808,0.0,,,
49594,ugs-2211948747,-50.0,,,
49595,ugs-2211948679,-1.0,,,
49596,ugs-2211948654,-50.0,,,
49597,ugs-2211948586,-1.0,,,
49598,ugs-2211948564,-50.0,,,
49599,ugs-2211948549,-1.0,,,
49600,ugs-2211947179,7.0,,,
49601,ugs-2211948458,-50.0,,,
49602,ugs-2211948440,-1.0,,,
49603,ugs-2211948446,-1.0,,,
49604,ugs-2211948326,-1.0,,,
49605,ugs-2211948288,-50.0,,,
49606,ugs-2211948262,-1.0,,,
49607,ugs-2211948194,-1.0,,,
49608,ugs-2211948118,-50.0,,,
49609,ugs-2211948085,-1.0,,,
49610,ugs-2211947991,220.0,,,
49611,ugs-2211947985,-5.0,,,
49612,ugs-2211947966,-1.0,,,
49613,ugs-2211947902,1800.0,,,
49614,ugs-2211947856,-5.0,,,
49615,ugs-2211947848,-1.0,,,
49616,ugs-2211947781,-200.0,,,
49617,ugs-2211947683,0.8,,,
49618,ugs-2211947640,-200.0,,,
49619,ugs-2211947603,0.0,,,
49620,ugs-2211947584,-5.0,,,
49621,ugs-2211947534,-0.9,,,
49622,ugs-2211947516,-200.0,,,
49623,ugs-2211947439,-5.0,,,
49624,ugs-2211947382,-0.2,,,
49625,ugs-2211947351,-5.0,,,
49626,ugs-2211947307,-50.0,,,
49627,ugs-2211947336,-200.0,,,
49628,ugs-2211947269,-1.0,,,
49629,ugs-2211947243,-5.0,,,
49630,ugs-2211947184,-50.0,,,
49631,ugs-2211947162,-1.0,,,
49632,ugs-2211947125,-5.0,,,
49633,ugs-2211947139,-5.0,,,
49634,ugs-2211947083,-50.0,,,
49635,ugs-2211947021,-5.0,,,
49636,ugs-2211947032,-1.0,,,
49637,ugs-2211947043,-5.0,,,
49638,ugs-2211947017,-5.0,,,
49639,ugs-2211947015,26.0,,,
49640,ugs-2211946968,-50.0,,,
49641,ugs-2211946934,-1.0,,,
49642,ugs-2211946926,-1.0,,,
49643,ugs-2211946894,-1.0,,,
49644,ugs-2211946842,-50.0,,,
49645,ugs-2211946837,-5.0,,,
49646,ugs-2211946809,-5.0,,,
49647,ugs-2211946798,-1.0,,,
49648,ugs-2211946756,-0.8,,,
49649,ugs-2211946719,-50.0,,,
49650,ugs-2211946698,-1.0,,,
49651,ugs-2211946713,-5.0,,,
49652,ugs-2211946680,-5.0,,,
49653,ugs-2211946659,-1.0,,,
49654,ugs-2211946639,-1.0,,,
49655,ugs-2211946580,-5.0,,,
49656,ugs-2211946513,250.0,,,
49657,ugs-2211946517,-1.0,,,
49658,ugs-2211946509,-5.0,,,
49659,ugs-2211946452,-50.0,,,
49660,ugs-2211946454,-5.0,,,
49661,ugs-2211946408,-1.0,,,
49662,ugs-2211946384,-5.0,,,
49663,ugs-2211946387,-1.0,,,
49664,ugs-2211946340,-50.0,,,
49665,ugs-2211946339,-5.0,,,
49666,ugs-2211946295,-1.0,,,
49667,ugs-2211946278,-1.0,,,
49668,ugs-2211946229,-50.0,,,
49669,ugs-2211946233,-5.0,,,
49670,ugs-2211946253,-5.0,,,
49671,ugs-2211946179,-1.0,,,
49672,ugs-2211946151,-1.0,,,
49673,ugs-2211946130,-50.0,,,
49674,ugs-2211946136,-5.0,,,
49675,ugs-2211946082,-5.0,,,
49676,ugs-2211946047,-1.0,,,
49677,ugs-2211946024,-50.0,,,
49678,ugs-2211945995,-1.0,,,
49679,ugs-2211945921,-1.0,,,
49680,ugs-2211945948,-1.0,,,
49681,ugs-2211945899,-50.0,,,
49682,ugs-2211945877,-5.0,,,
49683,ugs-2211945896,-5.0,,,
49684,ugs-2211945846,-1.0,,,
49685,ugs-2211945723,100.0,,,
49686,ugs-2211945724,-1.0,,,
49687,ugs-2211945744,-5.0,,,
49688,ugs-2211945700,-5.0,,,
49689,ugs-2211945639,3.5,,,
49690,ugs-2211945650,-1.0,,,
49691,ugs-2211945604,-50.0,,,
49692,ugs-2211945552,-5.0,,,
49693,ugs-2211945509,-5.0,,,
49694,ugs-2211945491,-50.0,,,
49695,ugs-2211945383,-50.0,,,
49696,ugs-2211945389,-0.4,,,
49697,ugs-2211945363,-5.0,,,
49698,ugs-2211945362,-0.8,,,
49699,ugs-2211945295,-50.0,,,
49700,ugs-2211945298,-5.0,,,
49701,ugs-2211945237,-1.0,,,
49702,ugs-2211945200,-50.0,,,
49703,ugs-2211945193,-1.0,,,
49704,ugs-2211945107,-5.0,,,
49705,ugs-2211945119,-1.0,,,
49706,ugs-2211945066,-50.0,,,
49707,ugs-2211945035,3.0,,,
49708,ugs-2211945010,3.0,,,
49709,ugs-2211944990,-1.0,,,
49710,ugs-2211944977,-1.0,,,
49711,ugs-2211944956,-50.0,,,
49712,ugs-2211944884,-1.0,,,
49713,ugs-2211944889,-1.0,,,
49714,ugs-2211944840,-50.0,,,
49715,ugs-2211944772,-1.0,,,
49716,ugs-2211944764,-1.0,,,
49717,ugs-2211944699,-50.0,,,
49718,ugs-2211944714,0.9,,,
49719,ugs-2211944586,-1.0,,,
49720,ugs-2211944551,-1.0,,,
49721,ugs-2211944448,-1.0,,,
49722,ugs-2211944309,55.0,,,
49723,ugs-2211944303,-1.0,,,
49724,ugs-2211944280,-1.0,,,
49725,ugs-2211944267,76.0,,,
49726,ugs-2211944168,-5.0,,,
49727,ugs-2211944140,-5.0,,,
49728,ugs-2211944135,-1.0,,,
49729,ugs-2211944069,-1.0,,,
49730,ugs-2211944035,350.0,,,
49731,ugs-2211943977,-5.0,,,
49732,ugs-2211943935,1.4,,,
49733,ugs-2211943913,-50.0,,,
49734,ugs-2211943885,-5.0,,,
49735,ugs-2211943852,-5.0,,,
49736,ugs-2211943861,-1.0,,,
49737,ugs-2211943803,-5.0,,,
49738,ugs-2211943825,-1.0,,,
49739,ugs-2211943793,-50.0,,,
49740,ugs-2211943780,1.4,,,
49741,ugs-2211943700,-50.0,,,
49742,ugs-2211943692,-1.0,,,
49743,ugs-2211943696,-5.0,,,
49744,ugs-2211943644,-5.0,,,
49745,ugs-2211943640,-1.0,,,
49746,ugs-2211943646,-1.0,,,
49747,ugs-2211943577,-50.0,,,
49748,ugs-2211943555,-1.0,,,
49749,ugs-2211943519,-5.0,,,
49750,ugs-2211943525,-1.0,,,
49751,ugs-2211943453,-50.0,,,
49752,ugs-2211943413,-1.0,,,
49753,ugs-2211943414,-1.0,,,
49754,ugs-2211943381,-5.0,,,
49755,ugs-2211943352,-50.0,,,
49756,ugs-2211943349,-5.0,,,
49757,ugs-2211943303,2.8,,,
49758,ugs-2211943276,-1.0,,,
49759,ugs-2211943244,-50.0,,,
49760,ugs-2211943221,-2.0,,,
49761,ugs-2211943200,-1.0,,,
49762,ugs-2211943169,-50.0,,,
49763,ugs-2211943152,-5.0,,,
49764,ugs-2211943132,-0.5,,,
49765,ugs-2211943133,-1.0,,,
49766,ugs-2211943098,-5.0,,,
49767,ugs-2211943038,-50.0,,,
49768,ugs-2211942974,-5.0,,,
49769,ugs-2211942971,-1.0,,,
49770,ugs-2211942973,-5.0,,,
49771,ugs-2211942975,-1.0,,,
49772,ugs-2211942882,-50.0,,,
49773,ugs-2211942859,-5.0,,,
49774,ugs-2211942862,-5.0,,,
49775,ugs-2211942847,-1.0,,,
49776,ugs-2211942760,-50.0,,,
49777,ugs-2211942741,-5.0,,,
49778,ugs-2211942726,-5.0,,,
49779,ugs-2211942707,-1.0,,,
49780,ugs-2211942649,-50.0,,,
49781,ugs-2211942581,-5.0,,,
49782,ugs-2211942560,-1.0,,,
49783,ugs-2211942567,-1.0,,,
49784,ugs-2211942541,-20.0,,,
49785,ugs-2211942528,-50.0,,,
49786,ugs-2211942422,-50.0,,,
49787,ugs-2211942442,-5.0,,,
49788,ugs-2211942409,-1.0,,,
49789,ugs-2211942392,-1.0,,,
49790,ugs-2211942401,7.0,,,
49791,ugs-2211942379,-12.0,,,
49792,ugs-2211942339,-50.0,,,
49793,ugs-2211942319,11.0,,,
49794,ugs-2211942328,364.0,,,
49795,ugs-2211942305,-5.0,,,
49796,ugs-2211942258,-1.0,,,
49797,ugs-2211942256,-20.0,,,
49798,ugs-2211942210,-50.0,,,
49799,ugs-2211942211,-1.0,,,
49800,ugs-2211942153,-5.0,,,
